STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-08-31,13.9,"H,,S",,,10,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-01,12.1,"H,,S",19.6,",,S",7.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-02,11,"H,,S",,,7.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-03,8.5,"H,,S",16.5,",,S",4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-04,8.9,"H,,S",,,4.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-05,9.3,"H,,S",12.6,",,S",5.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-06,11.4,"H,,S",,,8.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-07,14.6,"H,,S",,,10.9,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-08,13.9,"H,,S",18.9,",,S",11.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-09,13.3,"H,,S",16.7,",,S",12.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-10,13.2,"H,,S",,,11.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-11,13,"H,,S",16.2,",,S",11,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-12,12.7,"H,,S",,,8.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-13,13.4,"H,,S",15.8,",,S",10,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-14,14.6,"H,,S",,,12.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-15,15.6,"H,,S",,,13.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-16,15.7,"H,,S",,,12.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-17,16.1,"H,,S",,,,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-18,15.9,"H,,S",23.7,",,S",13.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-19,16.4,"H,,S",,,,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-20,14.4,"H,,S",,,7.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-21,17.1,"H,,S",,,10.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-22,13.8,"H,,S",24.4,",,S",9.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-23,14.2,"H,,S",,,10.9,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-24,16.7,"H,,S",,,11.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-25,21.6,"H,,S",,,,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-26,18.6,"H,,S",30.7,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-27,15.4,"H,,S",22.5,",,S",13.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-28,16.5,"H,,S",,,13.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-29,18.9,"H,,S",,,13.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-09-30,20.8,"H,,S",,,16.9,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-01,15,"H,,S",24.2,",,S",11.9,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-02,13.8,"H,,S",,,10.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-03,11.4,"H,,S",17,",,S",7.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-04,13.7,"H,,S",,,9.7,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-05,14.8,"H,,S",,,10.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-06,15.6,"H,,S",,,,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-07,18.9,"H,,S",,,12.9,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-08,20.7,"H,,S",,,14.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-09,20.1,"H,,S",26.5,",,S",15,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-10,20.9,"H,,S",,,17.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-11,20.3,"H,,S",25.6,",,S",18.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-12,18.9,"H,,S",21.9,",,S",16.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-13,18.1,"H,,S",20.3,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-14,11.1,"H,,S",18.9,",,S",8.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-15,11.8,"H,,S",,,9.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-16,14.2,"H,,S",,,11.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-17,16.6,"H,,S",,,13,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-18,18.8,"H,,S",,,13.7,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-19,18.1,"H,,S",24,",,S",12.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-20,15.2,"H,,S",20.5,",,S",13.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-21,15.3,"H,,S",,,13.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-22,17.4,"H,,S",,,12.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-23,17.4,"H,,S",22.5,",,S",12.7,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-24,19.1,"H,,S",,,12.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-25,22.7,"H,,S",,,16.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-26,22.9,"H,,S",29.5,",,S",18.1,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-27,22.4,"H,,S",28.6,",,S",19.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-28,20.5,"H,,S",26,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-29,16.5,"H,,S",23,",,S",13.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-30,18.4,"H,,S",,,14,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-10-31,18.5,"H,,S",22.5,",,S",14.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-01,19.2,"H,,S",22.1,",,S",16.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-02,23.3,"H,,S",,,18,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-03,18.6,"H,,S",27.8,",,S",12.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-04,20.7,"H,,S",,,16.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-05,19.8,"H,,S",,,14.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-06,21.7,"H,,S",,,17.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-07,22.2,"H,,S",,,18.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-08,18.8,"H,,S",31,",,S",15.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-09,20.3,"H,,S",,,13.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-10,19.9,"H,,S",23.4,",,S",17.5,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-11,20.3,"H,,S",,,17.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-12,21.5,"H,,S",,,18.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-13,24,"H,,S",,,19.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-14,25.1,"H,,S",,,20.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-15,23.2,"H,,S",30.2,",,S",19.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-16,22,"H,,S",26,",,S",18.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-17,23.7,"H,,S",,,18.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-18,25.5,"H,,S",,,21.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-19,24.4,"H,,S",30.1,",,S",20.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-20,26.9,"H,,S",,,23.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-21,25.4,"H,,S",32,",,S",21.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-22,22.1,"H,,S",28.6,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-23,18.2,"H,,S",23.1,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-24,20.5,"H,,S",,,16.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-25,19.5,"H,,S",24.4,",,S",17,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-26,21.5,"H,,S",,,17.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-27,23,"H,,S",,,17,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-28,23.6,"H,,S",28.4,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-29,23.8,"H,,S",,,,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-11-30,24.2,"H,,S",29.5,",,S",18.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-01,20.8,"H,,S",28.1,",,S",14.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-02,20.8,"H,,S",25.1,",,S",15.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-03,20.8,"H,,S",25,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-04,20.8,"H,,S",24.3,",,S",17.4,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-05,18.4,"H,,S",,,12.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-06,22.9,"H,,S",,,15.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-07,20.8,"H,,S",26.9,",,S",15.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-08,24.2,"H,,S",,,18.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-09,25.8,"H,,S",,,21,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-10,29.6,"H,,S",,,22.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-11,28.7,"H,,S",37.5,",,S",25.5,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-12,23.3,"H,,S",34.3,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-13,19.3,"H,,S",26.6,",,S",12.6,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-14,23.5,"H,,S",,,19.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-15,21.3,"H,,S",27.5,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-16,21.4,"H,,S",,,15.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-17,22.8,"H,,S",26.5,",,S",18.7,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-18,25.3,"H,,S",,,21.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-19,26.4,"H,,S",,,22.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-20,23.1,"H,,S",31.2,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-21,18.6,"H,,S",26.5,",,S",13.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-22,18.9,"H,,S",,,11.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-23,23.2,"H,,S",,,15.2,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-24,25.2,"H,,S",,,19.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-25,22.1,"H,,S",31,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-26,20.8,"H,,S",,,14.5,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-27,24.7,"H,,S",,,20.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-28,25.9,"H,,S",30.5,",,S",20.8,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-29,26.6,"H,,S",,,23.3,",,S"
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-30,24.8,"H,,S",30.5,",,S",,
ARM00087582,"AEROPARQUE JORGE NEWBERY, AR",-34.559,-58.416,5.5,2019-12-31,24.6,"H,,S",,,21.8,",,S"
